index,key,value
2014-01-15T00:55:38Z,Type 2 Departments - Single Specialty,11.851
2014-01-22T01:22:55Z,Type 2 Departments - Single Specialty,11.829
2014-01-29T01:50:44Z,Type 2 Departments - Single Specialty,11.881
2014-02-05T02:18:33Z,Type 2 Departments - Single Specialty,11.691
2014-02-12T02:46:21Z,Type 2 Departments - Single Specialty,11.702
2014-02-19T03:13:39Z,Type 2 Departments - Single Specialty,11.729
2014-02-26T03:41:27Z,Type 2 Departments - Single Specialty,11.962
2014-03-05T04:09:16Z,Type 2 Departments - Single Specialty,12.56
2014-03-12T04:37:05Z,Type 2 Departments - Single Specialty,12.613
2014-03-19T05:04:22Z,Type 2 Departments - Single Specialty,12.783
2014-03-26T05:32:11Z,Type 2 Departments - Single Specialty,12.718
2014-04-02T06:00:00Z,Type 2 Departments - Single Specialty,12.282
2014-04-09T06:27:49Z,Type 2 Departments - Single Specialty,12.695
2014-04-16T06:55:38Z,Type 2 Departments - Single Specialty,12.602
2014-04-23T07:22:55Z,Type 2 Departments - Single Specialty,11.366
2014-04-30T07:50:44Z,Type 2 Departments - Single Specialty,11.621
2014-05-07T08:18:33Z,Type 2 Departments - Single Specialty,12.981
2014-05-14T08:46:21Z,Type 2 Departments - Single Specialty,11.992
2014-05-21T09:13:39Z,Type 2 Departments - Single Specialty,12.631
2014-05-28T09:41:27Z,Type 2 Departments - Single Specialty,12.709
2014-06-04T10:09:16Z,Type 2 Departments - Single Specialty,11.312
2014-06-11T10:37:05Z,Type 2 Departments - Single Specialty,13.195
2014-06-18T11:04:22Z,Type 2 Departments - Single Specialty,12.758
2014-06-25T11:32:11Z,Type 2 Departments - Single Specialty,13.136
2014-07-02T12:00:00Z,Type 2 Departments - Single Specialty,12.486
2014-07-09T12:27:49Z,Type 2 Departments - Single Specialty,12.643
2014-07-16T12:55:38Z,Type 2 Departments - Single Specialty,12.825
2014-07-23T13:22:55Z,Type 2 Departments - Single Specialty,12.654
2014-07-30T13:50:44Z,Type 2 Departments - Single Specialty,12.483
2014-08-06T14:18:33Z,Type 2 Departments - Single Specialty,12.239
2014-08-13T14:46:21Z,Type 2 Departments - Single Specialty,12.295
2014-08-20T15:13:39Z,Type 2 Departments - Single Specialty,12.162
2014-08-27T15:41:27Z,Type 2 Departments - Single Specialty,12.304
2014-09-03T16:09:16Z,Type 2 Departments - Single Specialty,11.045
2014-09-10T16:37:05Z,Type 2 Departments - Single Specialty,12.104
2014-09-17T17:04:22Z,Type 2 Departments - Single Specialty,12.168
2014-09-24T17:32:11Z,Type 2 Departments - Single Specialty,12.247
2014-10-01T18:00:00Z,Type 2 Departments - Single Specialty,12.196
2014-10-08T18:27:49Z,Type 2 Departments - Single Specialty,12.181
2014-10-15T18:55:38Z,Type 2 Departments - Single Specialty,12.299
2014-10-22T19:22:55Z,Type 2 Departments - Single Specialty,12.417
2014-10-29T19:50:44Z,Type 2 Departments - Single Specialty,12.333
2014-11-05T20:18:33Z,Type 2 Departments - Single Specialty,12.15
2014-11-12T20:46:21Z,Type 2 Departments - Single Specialty,12.631
2014-11-19T21:13:39Z,Type 2 Departments - Single Specialty,12.416
2014-11-26T21:41:27Z,Type 2 Departments - Single Specialty,12.064
2014-12-03T22:09:16Z,Type 2 Departments - Single Specialty,11.747
2014-12-10T22:37:05Z,Type 2 Departments - Single Specialty,11.681
2014-12-17T23:04:22Z,Type 2 Departments - Single Specialty,11.545
2014-12-24T23:32:11Z,Type 2 Departments - Single Specialty,11.651
2015-01-01T00:00:00Z,Type 2 Departments - Single Specialty,8.463
2015-01-08T00:27:49Z,Type 2 Departments - Single Specialty,10.079
2015-01-15T00:55:38Z,Type 2 Departments - Single Specialty,11.858
2015-01-22T01:22:55Z,Type 2 Departments - Single Specialty,11.52
2015-01-29T01:50:44Z,Type 2 Departments - Single Specialty,11.521
2015-02-05T02:18:33Z,Type 2 Departments - Single Specialty,11.949
2015-02-12T02:46:21Z,Type 2 Departments - Single Specialty,11.792
2015-02-19T03:13:39Z,Type 2 Departments - Single Specialty,11.966
2015-02-26T03:41:27Z,Type 2 Departments - Single Specialty,11.945
2015-03-05T04:09:16Z,Type 2 Departments - Single Specialty,12.538
2015-03-12T04:37:05Z,Type 2 Departments - Single Specialty,12.803
2015-03-19T05:04:22Z,Type 2 Departments - Single Specialty,12.608
2015-03-26T05:32:11Z,Type 2 Departments - Single Specialty,12.625
2015-04-02T06:00:00Z,Type 2 Departments - Single Specialty,13.215
2015-04-09T06:27:49Z,Type 2 Departments - Single Specialty,11.721
2015-04-16T06:55:38Z,Type 2 Departments - Single Specialty,11.166
2015-04-23T07:22:55Z,Type 2 Departments - Single Specialty,12.762
2015-04-30T07:50:44Z,Type 2 Departments - Single Specialty,12.777
2015-05-07T08:18:33Z,Type 2 Departments - Single Specialty,12.835
2015-05-14T08:46:21Z,Type 2 Departments - Single Specialty,12.01
2015-05-21T09:13:39Z,Type 2 Departments - Single Specialty,12.967
2015-05-28T09:41:27Z,Type 2 Departments - Single Specialty,12.933
2015-06-04T10:09:16Z,Type 2 Departments - Single Specialty,11.444
2015-06-11T10:37:05Z,Type 2 Departments - Single Specialty,12.243
2010-11-05T20:18:33Z,Type 3 Departments - Other A&E/Minor Injury Unit,111.547
2010-11-12T20:46:21Z,Type 3 Departments - Other A&E/Minor Injury Unit,115.657
2010-11-19T21:13:39Z,Type 3 Departments - Other A&E/Minor Injury Unit,115.034
2010-11-26T21:41:27Z,Type 3 Departments - Other A&E/Minor Injury Unit,113.086
2010-12-03T22:09:16Z,Type 3 Departments - Other A&E/Minor Injury Unit,107.385
2010-12-10T22:37:05Z,Type 3 Departments - Other A&E/Minor Injury Unit,126.645
2010-12-17T23:04:22Z,Type 3 Departments - Other A&E/Minor Injury Unit,125.328
2010-12-24T23:32:11Z,Type 3 Departments - Other A&E/Minor Injury Unit,107.855
2011-01-01T00:00:00Z,Type 3 Departments - Other A&E/Minor Injury Unit,135.057
2011-01-08T00:27:49Z,Type 3 Departments - Other A&E/Minor Injury Unit,129.617
2011-01-15T00:55:38Z,Type 3 Departments - Other A&E/Minor Injury Unit,120.267
2011-01-22T01:22:55Z,Type 3 Departments - Other A&E/Minor Injury Unit,117.218
2011-01-29T01:50:44Z,Type 3 Departments - Other A&E/Minor Injury Unit,118.574
2011-02-05T02:18:33Z,Type 3 Departments - Other A&E/Minor Injury Unit,126.473
2011-02-12T02:46:21Z,Type 3 Departments - Other A&E/Minor Injury Unit,127.763
2011-02-19T03:13:39Z,Type 3 Departments - Other A&E/Minor Injury Unit,123.429
2011-02-26T03:41:27Z,Type 3 Departments - Other A&E/Minor Injury Unit,116.974
2011-03-05T04:09:16Z,Type 3 Departments - Other A&E/Minor Injury Unit,124.853
2011-03-12T04:37:05Z,Type 3 Departments - Other A&E/Minor Injury Unit,128.21
2011-03-19T05:04:22Z,Type 3 Departments - Other A&E/Minor Injury Unit,133.128
2011-03-26T05:32:11Z,Type 3 Departments - Other A&E/Minor Injury Unit,133.214
2011-04-02T06:00:00Z,Type 3 Departments - Other A&E/Minor Injury Unit,137.812
2011-04-09T06:27:49Z,Type 3 Departments - Other A&E/Minor Injury Unit,136.985
2011-04-16T06:55:38Z,Type 3 Departments - Other A&E/Minor Injury Unit,133.831
2011-04-23T07:22:55Z,Type 3 Departments - Other A&E/Minor Injury Unit,137.622
2011-04-30T07:50:44Z,Type 3 Departments - Other A&E/Minor Injury Unit,146.556
2011-05-07T08:18:33Z,Type 3 Departments - Other A&E/Minor Injury Unit,138.904
2011-05-14T08:46:21Z,Type 3 Departments - Other A&E/Minor Injury Unit,130.92
2011-05-21T09:13:39Z,Type 3 Departments - Other A&E/Minor Injury Unit,132.185
2011-05-28T09:41:27Z,Type 3 Departments - Other A&E/Minor Injury Unit,133.702
2011-06-04T10:09:16Z,Type 3 Departments - Other A&E/Minor Injury Unit,134.026
2011-06-11T10:37:05Z,Type 3 Departments - Other A&E/Minor Injury Unit,129.856
2011-06-18T11:04:22Z,Type 3 Departments - Other A&E/Minor Injury Unit,129.801
2011-06-25T11:32:11Z,Type 3 Departments - Other A&E/Minor Injury Unit,128.843
2011-07-02T12:00:00Z,Type 3 Departments - Other A&E/Minor Injury Unit,136.46
2011-07-09T12:27:49Z,Type 3 Departments - Other A&E/Minor Injury Unit,137.576
2011-07-16T12:55:38Z,Type 3 Departments - Other A&E/Minor Injury Unit,136.212
2011-07-23T13:22:55Z,Type 3 Departments - Other A&E/Minor Injury Unit,131.702
2011-07-30T13:50:44Z,Type 3 Departments - Other A&E/Minor Injury Unit,133.717
2011-08-06T14:18:33Z,Type 3 Departments - Other A&E/Minor Injury Unit,134.268
2011-08-13T14:46:21Z,Type 3 Departments - Other A&E/Minor Injury Unit,127.405
2011-08-20T15:13:39Z,Type 3 Departments - Other A&E/Minor Injury Unit,126.802
2011-08-27T15:41:27Z,Type 3 Departments - Other A&E/Minor Injury Unit,126.136
2011-09-03T16:09:16Z,Type 3 Departments - Other A&E/Minor Injury Unit,130.213
2011-09-10T16:37:05Z,Type 3 Departments - Other A&E/Minor Injury Unit,126.786
2011-09-17T17:04:22Z,Type 3 Departments - Other A&E/Minor Injury Unit,131.707
2011-09-24T17:32:11Z,Type 3 Departments - Other A&E/Minor Injury Unit,132.973
2011-10-01T18:00:00Z,Type 3 Departments - Other A&E/Minor Injury Unit,141.211
2011-10-08T18:27:49Z,Type 3 Departments - Other A&E/Minor Injury Unit,140.941
2011-10-15T18:55:38Z,Type 3 Departments - Other A&E/Minor Injury Unit,136.922
2011-10-22T19:22:55Z,Type 3 Departments - Other A&E/Minor Injury Unit,131.207
2011-10-29T19:50:44Z,Type 3 Departments - Other A&E/Minor Injury Unit,126.003
2011-11-05T20:18:33Z,Type 3 Departments - Other A&E/Minor Injury Unit,128.368
2011-11-12T20:46:21Z,Type 3 Departments - Other A&E/Minor Injury Unit,129.421
2011-11-19T21:13:39Z,Type 3 Departments - Other A&E/Minor Injury Unit,129.972
2011-11-26T21:41:27Z,Type 3 Departments - Other A&E/Minor Injury Unit,130.934
2011-12-03T22:09:16Z,Type 3 Departments - Other A&E/Minor Injury Unit,126.822
2011-12-10T22:37:05Z,Type 3 Departments - Other A&E/Minor Injury Unit,124.693
2011-12-17T23:04:22Z,Type 3 Departments - Other A&E/Minor Injury Unit,122.296
2011-12-24T23:32:11Z,Type 3 Departments - Other A&E/Minor Injury Unit,113.075
2012-01-01T00:00:00Z,Type 3 Departments - Other A&E/Minor Injury Unit,128.269
2012-01-08T00:55:30Z,Type 3 Departments - Other A&E/Minor Injury Unit,127.093
2012-01-15T01:51:01Z,Type 3 Departments - Other A&E/Minor Injury Unit,119.959
2012-01-22T02:46:00Z,Type 3 Departments - Other A&E/Minor Injury Unit,121.777
2012-01-29T03:41:30Z,Type 3 Departments - Other A&E/Minor Injury Unit,126.773
2012-02-05T04:37:00Z,Type 3 Departments - Other A&E/Minor Injury Unit,119.242
2012-02-12T05:32:31Z,Type 3 Departments - Other A&E/Minor Injury Unit,125.075
2012-02-19T06:27:29Z,Type 3 Departments - Other A&E/Minor Injury Unit,129.533
2012-02-26T07:23:00Z,Type 3 Departments - Other A&E/Minor Injury Unit,135.211
2012-03-04T08:18:30Z,Type 3 Departments - Other A&E/Minor Injury Unit,134.543
2012-03-11T09:14:00Z,Type 3 Departments - Other A&E/Minor Injury Unit,135.872
2012-03-18T10:08:59Z,Type 3 Departments - Other A&E/Minor Injury Unit,135.662
2012-03-25T11:04:30Z,Type 3 Departments - Other A&E/Minor Injury Unit,141.032
2012-04-01T12:00:00Z,Type 3 Departments - Other A&E/Minor Injury Unit,142.39
2012-04-08T12:55:30Z,Type 3 Departments - Other A&E/Minor Injury Unit,137.463
2012-04-15T13:51:01Z,Type 3 Departments - Other A&E/Minor Injury Unit,136.336
2012-04-22T14:46:00Z,Type 3 Departments - Other A&E/Minor Injury Unit,129.539
2012-04-29T15:41:30Z,Type 3 Departments - Other A&E/Minor Injury Unit,125.627
2012-05-06T16:37:00Z,Type 3 Departments - Other A&E/Minor Injury Unit,132.257
2012-05-13T17:32:31Z,Type 3 Departments - Other A&E/Minor Injury Unit,140.722
2012-05-20T18:27:29Z,Type 3 Departments - Other A&E/Minor Injury Unit,138.4
2012-05-27T19:23:00Z,Type 3 Departments - Other A&E/Minor Injury Unit,142.096
2012-06-03T20:18:30Z,Type 3 Departments - Other A&E/Minor Injury Unit,152.527
2012-06-10T21:14:00Z,Type 3 Departments - Other A&E/Minor Injury Unit,147.492
2012-06-17T22:08:59Z,Type 3 Departments - Other A&E/Minor Injury Unit,135.739
2012-06-24T23:04:30Z,Type 3 Departments - Other A&E/Minor Injury Unit,140.382
2012-07-02T00:00:00Z,Type 3 Departments - Other A&E/Minor Injury Unit,143.288
2012-07-09T00:55:30Z,Type 3 Departments - Other A&E/Minor Injury Unit,139.935
2012-07-16T01:51:01Z,Type 3 Departments - Other A&E/Minor Injury Unit,138.309
2012-07-23T02:46:00Z,Type 3 Departments - Other A&E/Minor Injury Unit,138.934
2012-07-30T03:41:30Z,Type 3 Departments - Other A&E/Minor Injury Unit,144.429
2012-08-06T04:37:00Z,Type 3 Departments - Other A&E/Minor Injury Unit,133.355
2012-08-13T05:32:31Z,Type 3 Departments - Other A&E/Minor Injury Unit,132.793
2012-08-20T06:27:29Z,Type 3 Departments - Other A&E/Minor Injury Unit,135.574
2012-08-27T07:23:00Z,Type 3 Departments - Other A&E/Minor Injury Unit,136.813
2012-09-03T08:18:30Z,Type 3 Departments - Other A&E/Minor Injury Unit,132.188
2012-09-10T09:14:00Z,Type 3 Departments - Other A&E/Minor Injury Unit,130.502
2012-09-17T10:08:59Z,Type 3 Departments - Other A&E/Minor Injury Unit,132.507
2012-09-24T11:04:30Z,Type 3 Departments - Other A&E/Minor Injury Unit,130.541
2012-10-01T12:00:00Z,Type 3 Departments - Other A&E/Minor Injury Unit,127.286
2012-10-08T12:55:30Z,Type 3 Departments - Other A&E/Minor Injury Unit,130.783
2012-10-15T13:51:01Z,Type 3 Departments - Other A&E/Minor Injury Unit,130.199
2012-10-22T14:46:00Z,Type 3 Departments - Other A&E/Minor Injury Unit,129.086
2012-10-29T15:41:30Z,Type 3 Departments - Other A&E/Minor Injury Unit,123.1
2012-11-05T16:37:00Z,Type 3 Departments - Other A&E/Minor Injury Unit,119.653
2012-11-12T17:32:31Z,Type 3 Departments - Other A&E/Minor Injury Unit,124.958
2012-11-19T18:27:29Z,Type 3 Departments - Other A&E/Minor Injury Unit,127.276
2012-11-26T19:23:00Z,Type 3 Departments - Other A&E/Minor Injury Unit,127.061
2012-12-03T20:18:30Z,Type 3 Departments - Other A&E/Minor Injury Unit,123.514
2012-12-10T21:14:00Z,Type 3 Departments - Other A&E/Minor Injury Unit,125.892
2012-12-17T22:08:59Z,Type 3 Departments - Other A&E/Minor Injury Unit,127.9
2012-12-24T23:04:30Z,Type 3 Departments - Other A&E/Minor Injury Unit,137.388
2013-01-01T00:00:00Z,Type 3 Departments - Other A&E/Minor Injury Unit,127.602
2013-01-08T00:27:49Z,Type 3 Departments - Other A&E/Minor Injury Unit,131.041
2013-01-15T00:55:38Z,Type 3 Departments - Other A&E/Minor Injury Unit,122.223
2013-01-22T01:22:55Z,Type 3 Departments - Other A&E/Minor Injury Unit,107.83
2013-01-29T01:50:44Z,Type 3 Departments - Other A&E/Minor Injury Unit,116.761
2013-02-05T02:18:33Z,Type 3 Departments - Other A&E/Minor Injury Unit,130.599
2013-02-12T02:46:21Z,Type 3 Departments - Other A&E/Minor Injury Unit,130.191
2013-02-19T03:13:39Z,Type 3 Departments - Other A&E/Minor Injury Unit,127.45
2013-02-26T03:41:27Z,Type 3 Departments - Other A&E/Minor Injury Unit,125.619
2013-03-05T04:09:16Z,Type 3 Departments - Other A&E/Minor Injury Unit,131.625
2013-03-12T04:37:05Z,Type 3 Departments - Other A&E/Minor Injury Unit,133.89
2013-03-19T05:04:22Z,Type 3 Departments - Other A&E/Minor Injury Unit,130.651
2013-03-26T05:32:11Z,Type 3 Departments - Other A&E/Minor Injury Unit,129.466
2013-04-02T06:00:00Z,Type 3 Departments - Other A&E/Minor Injury Unit,134.251
2013-04-09T06:27:49Z,Type 3 Departments - Other A&E/Minor Injury Unit,136.317
2013-04-16T06:55:38Z,Type 3 Departments - Other A&E/Minor Injury Unit,130.683
2013-04-23T07:22:55Z,Type 3 Departments - Other A&E/Minor Injury Unit,135.164
2013-04-30T07:50:44Z,Type 3 Departments - Other A&E/Minor Injury Unit,135.759
2013-05-07T08:18:33Z,Type 3 Departments - Other A&E/Minor Injury Unit,140.358
2013-05-14T08:46:21Z,Type 3 Departments - Other A&E/Minor Injury Unit,143.868
2013-05-21T09:13:39Z,Type 3 Departments - Other A&E/Minor Injury Unit,134.144
2013-05-28T09:41:27Z,Type 3 Departments - Other A&E/Minor Injury Unit,134.158
2013-06-04T10:09:16Z,Type 3 Departments - Other A&E/Minor Injury Unit,132.676
2013-06-11T10:37:05Z,Type 3 Departments - Other A&E/Minor Injury Unit,135.155
2013-06-18T11:04:22Z,Type 3 Departments - Other A&E/Minor Injury Unit,134.204
2013-06-25T11:32:11Z,Type 3 Departments - Other A&E/Minor Injury Unit,139.708
2013-07-02T12:00:00Z,Type 3 Departments - Other A&E/Minor Injury Unit,138.12
2013-07-09T12:27:49Z,Type 3 Departments - Other A&E/Minor Injury Unit,140.444
2013-07-16T12:55:38Z,Type 3 Departments - Other A&E/Minor Injury Unit,148.64
2013-07-23T13:22:55Z,Type 3 Departments - Other A&E/Minor Injury Unit,149.047
2013-07-30T13:50:44Z,Type 3 Departments - Other A&E/Minor Injury Unit,142.857
2013-08-06T14:18:33Z,Type 3 Departments - Other A&E/Minor Injury Unit,135.485
2013-08-13T14:46:21Z,Type 3 Departments - Other A&E/Minor Injury Unit,134.214
2013-08-20T15:13:39Z,Type 3 Departments - Other A&E/Minor Injury Unit,129.971
2013-08-27T15:41:27Z,Type 3 Departments - Other A&E/Minor Injury Unit,136.199
2013-09-03T16:09:16Z,Type 3 Departments - Other A&E/Minor Injury Unit,139.856
2013-09-10T16:37:05Z,Type 3 Departments - Other A&E/Minor Injury Unit,130.99
2013-09-17T17:04:22Z,Type 3 Departments - Other A&E/Minor Injury Unit,124.601
2013-09-24T17:32:11Z,Type 3 Departments - Other A&E/Minor Injury Unit,128.688
2013-10-01T18:00:00Z,Type 3 Departments - Other A&E/Minor Injury Unit,136.37
2013-10-08T18:27:49Z,Type 3 Departments - Other A&E/Minor Injury Unit,134.677
2013-10-15T18:55:38Z,Type 3 Departments - Other A&E/Minor Injury Unit,131.568
2013-10-22T19:22:55Z,Type 3 Departments - Other A&E/Minor Injury Unit,129.592
2013-10-29T19:50:44Z,Type 3 Departments - Other A&E/Minor Injury Unit,131.204
2013-11-05T20:18:33Z,Type 3 Departments - Other A&E/Minor Injury Unit,121.912
2013-11-12T20:46:21Z,Type 3 Departments - Other A&E/Minor Injury Unit,125.004
2013-11-19T21:13:39Z,Type 3 Departments - Other A&E/Minor Injury Unit,128.28
2013-11-26T21:41:27Z,Type 3 Departments - Other A&E/Minor Injury Unit,127.097
2013-12-03T22:09:16Z,Type 3 Departments - Other A&E/Minor Injury Unit,129.109
2013-12-10T22:37:05Z,Type 3 Departments - Other A&E/Minor Injury Unit,130.162
2013-12-17T23:04:22Z,Type 3 Departments - Other A&E/Minor Injury Unit,131.335
2013-12-24T23:32:11Z,Type 3 Departments - Other A&E/Minor Injury Unit,131.075
2014-01-01T00:00:00Z,Type 3 Departments - Other A&E/Minor Injury Unit,116.741
2014-01-08T00:27:49Z,Type 3 Departments - Other A&E/Minor Injury Unit,120.583
2014-01-15T00:55:38Z,Type 3 Departments - Other A&E/Minor Injury Unit,120.789
2014-01-22T01:22:55Z,Type 3 Departments - Other A&E/Minor Injury Unit,121.964
2014-01-29T01:50:44Z,Type 3 Departments - Other A&E/Minor Injury Unit,125.572
2014-02-05T02:18:33Z,Type 3 Departments - Other A&E/Minor Injury Unit,128.436
2014-02-12T02:46:21Z,Type 3 Departments - Other A&E/Minor Injury Unit,133.283
2014-02-19T03:13:39Z,Type 3 Departments - Other A&E/Minor Injury Unit,129.825
2014-02-26T03:41:27Z,Type 3 Departments - Other A&E/Minor Injury Unit,131.167
2014-03-05T04:09:16Z,Type 3 Departments - Other A&E/Minor Injury Unit,137.753
2014-03-12T04:37:05Z,Type 3 Departments - Other A&E/Minor Injury Unit,140.353
2014-03-19T05:04:22Z,Type 3 Departments - Other A&E/Minor Injury Unit,144.535
2014-03-26T05:32:11Z,Type 3 Departments - Other A&E/Minor Injury Unit,147.117
2014-04-02T06:00:00Z,Type 3 Departments - Other A&E/Minor Injury Unit,140.096
2014-04-09T06:27:49Z,Type 3 Departments - Other A&E/Minor Injury Unit,144.533
2014-04-16T06:55:38Z,Type 3 Departments - Other A&E/Minor Injury Unit,137.849
2014-04-23T07:22:55Z,Type 3 Departments - Other A&E/Minor Injury Unit,144.596
2014-04-30T07:50:44Z,Type 3 Departments - Other A&E/Minor Injury Unit,145.609
2014-05-07T08:18:33Z,Type 3 Departments - Other A&E/Minor Injury Unit,141.486
2014-05-14T08:46:21Z,Type 3 Departments - Other A&E/Minor Injury Unit,144.942
2014-05-21T09:13:39Z,Type 3 Departments - Other A&E/Minor Injury Unit,142.993
2014-05-28T09:41:27Z,Type 3 Departments - Other A&E/Minor Injury Unit,148.416
2014-06-04T10:09:16Z,Type 3 Departments - Other A&E/Minor Injury Unit,138.891
2014-06-11T10:37:05Z,Type 3 Departments - Other A&E/Minor Injury Unit,140.478
2014-06-18T11:04:22Z,Type 3 Departments - Other A&E/Minor Injury Unit,145.681
2014-06-25T11:32:11Z,Type 3 Departments - Other A&E/Minor Injury Unit,148.845
2014-07-02T12:00:00Z,Type 3 Departments - Other A&E/Minor Injury Unit,146.858
